customer_id,last_purchase_date,recency_days,frequency,monetary,avg_basket_value,n_transactions,segment,city
1966,2025-12-21,10,62,828524.91,12366.04,67,Regular,Brisbane
1967,2025-12-21,10,72,1117992.47,14710.43,76,Budget,Adelaide
1968,2025-12-19,12,75,789612.21,9870.15,80,Budget,Sydney
1969,2025-12-23,8,62,856848.87,13388.26,64,Regular,Sydney
1970,2025-12-29,2,60,582793.65,9399.9,62,Budget,Melbourne
1971,2025-12-28,3,76,1114897.88,14293.56,78,Regular,Sydney
1972,2025-12-31,0,94,1552782.2,15075.56,103,Premium,Adelaide
1973,2025-12-29,2,69,364394.43,5132.32,71,Regular,Adelaide
1974,2025-12-27,4,68,786724.41,11401.8,69,Regular,Brisbane
1975,2025-12-08,23,81,713754.15,8497.07,84,Regular,Adelaide
1976,2025-12-20,11,79,794739.66,9134.94,87,Premium,Sydney
1977,2025-12-30,1,68,771426.94,11180.1,69,Budget,Brisbane
1978,2025-12-26,5,63,798754.44,12102.34,66,Budget,Melbourne
1979,2025-12-29,2,86,970589.43,10549.89,92,Regular,Melbourne
1980,2025-12-27,4,73,629170.79,8278.56,76,Regular,Melbourne
1981,2025-12-29,2,74,952784.17,12373.82,77,Budget,Brisbane
1982,2025-12-08,23,70,728931.46,9985.36,73,Regular,Brisbane
1983,2025-12-24,7,68,825282.16,11462.25,72,Budget,Sydney
1984,2025-12-28,3,70,669723.68,9432.73,71,Premium,Brisbane
1985,2025-12-09,22,91,1038491.35,10817.62,96,Budget,Adelaide
1986,2025-12-21,10,64,912624.91,13420.95,68,Budget,Sydney
1987,2025-12-21,10,71,687659.37,9292.69,74,Budget,Adelaide
1988,2025-12-31,0,71,871656.15,11622.08,75,Budget,Brisbane
1989,2025-12-11,20,75,1645577.42,21652.33,76,Budget,Melbourne
1990,2025-12-24,7,56,305722.13,4931.0,62,Budget,Brisbane
1991,2025-12-31,0,74,502249.26,6608.54,76,Budget,Brisbane
1992,2025-12-19,12,73,410500.35,5262.82,78,Budget,Adelaide
1993,2025-12-23,8,56,422063.6,7276.96,58,Budget,Sydney
1994,2025-12-25,6,73,916165.11,11898.25,77,Budget,Sydney
1995,2025-12-23,8,80,617872.59,7723.41,80,Budget,Brisbane
1996,2025-12-21,10,61,824870.62,13304.36,62,Budget,Melbourne
1997,2025-12-24,7,86,1478649.07,15899.45,93,Budget,Sydney
1998,2025-12-17,14,60,739206.72,12118.14,61,Budget,Melbourne
1999,2025-12-17,14,56,1041935.45,17964.4,58,Budget,Brisbane
2000,2025-11-23,38,72,881971.43,11759.62,75,Regular,Sydney
2001,2025-12-08,23,58,999512.26,17232.97,58,Premium,Adelaide
2002,2025-12-25,6,58,671008.59,11000.14,61,Premium,Melbourne
2003,2025-12-21,10,85,782074.19,8787.35,89,Regular,Sydney
2004,2025-12-29,2,76,775982.22,9822.56,79,Regular,Sydney
2005,2025-12-16,15,73,1088300.05,13603.75,80,Budget,Adelaide
2006,2025-12-18,13,84,1052504.8,12238.43,86,Regular,Sydney
2007,2025-12-27,4,80,1058317.31,12750.81,83,Regular,Melbourne
2008,2025-12-19,12,81,947666.59,11019.38,86,Regular,Brisbane
2009,2025-11-30,31,62,858702.15,13010.64,66,Premium,Brisbane
2010,2025-12-14,17,60,855380.07,13796.45,62,Regular,Melbourne
2011,2025-12-31,0,69,785232.84,11217.61,70,Regular,Sydney
2012,2025-12-26,5,82,632929.61,7446.23,85,Regular,Brisbane
2013,2025-12-10,21,66,451880.96,6549.0,69,Budget,Melbourne
2014,2025-12-09,22,77,1122014.43,14384.8,78,Premium,Sydney
2015,2025-12-01,30,48,849637.69,16992.75,50,Budget,Sydney
2016,2025-12-30,1,67,1770094.52,25653.54,69,Premium,Brisbane
2017,2025-12-15,16,53,670162.84,11554.53,58,Regular,Sydney
2018,2025-12-27,4,79,1244374.74,15175.3,82,Budget,Melbourne
2019,2025-12-22,9,53,452131.08,8073.77,56,Regular,Sydney
2020,2025-12-28,3,73,984817.04,12958.12,76,Budget,Adelaide
2021,2025-12-27,4,62,319676.42,4994.94,64,Regular,Brisbane
2022,2025-12-25,6,65,445086.38,6643.08,67,Regular,Adelaide
2023,2025-12-31,0,74,893864.72,11314.74,79,Regular,Sydney
2024,2025-12-25,6,58,437211.74,7286.86,60,Premium,Melbourne
2025,2025-12-31,0,73,942360.23,12399.48,76,Budget,Melbourne
2026,2025-12-30,1,50,490449.01,9616.65,51,Budget,Brisbane
2027,2025-12-28,3,65,718831.89,10417.85,69,Regular,Adelaide
2028,2025-12-26,5,58,584030.51,9898.82,59,Budget,Sydney
2029,2025-12-27,4,77,620962.69,7481.48,83,Regular,Adelaide
2030,2025-12-21,10,65,682796.55,10345.4,66,Budget,Brisbane
2031,2025-12-30,1,80,1123233.0,13697.96,82,Budget,Adelaide
2032,2025-12-26,5,62,583708.77,9120.45,64,Regular,Sydney
2033,2025-12-09,22,64,830616.16,12037.92,69,Premium,Adelaide
2034,2025-12-05,26,58,386618.02,6552.85,59,Budget,Melbourne
2035,2025-11-21,40,55,422269.84,7540.53,56,Premium,Melbourne
2036,2025-12-30,1,65,798706.95,11249.39,71,Regular,Sydney
2037,2025-12-23,8,61,334547.92,5395.93,62,Budget,Adelaide
2038,2025-12-31,0,71,563597.05,7827.74,72,Regular,Adelaide
2039,2025-12-28,3,82,968033.46,11126.82,87,Regular,Sydney
2040,2025-12-29,2,67,1091579.42,15593.99,70,Budget,Melbourne
2041,2025-12-22,9,74,1148129.4,14719.61,78,Regular,Brisbane
2042,2025-12-19,12,77,987016.06,12493.87,79,Budget,Brisbane
2043,2025-12-29,2,83,873490.09,10040.12,87,Budget,Sydney
2044,2025-12-19,12,74,825604.96,10863.22,76,Regular,Melbourne
2045,2025-12-20,11,73,571194.35,7230.31,79,Regular,Melbourne
2046,2025-12-31,0,66,992926.36,13984.88,71,Regular,Melbourne
2047,2025-12-25,6,65,781099.17,11834.84,66,Budget,Adelaide
2048,2025-12-13,18,72,910416.63,11979.17,76,Premium,Sydney
2049,2025-12-12,19,76,858704.69,10869.68,79,Regular,Brisbane
2050,2025-12-31,0,76,557747.1,6885.77,81,Premium,Adelaide
2051,2025-12-05,26,63,751810.77,11566.32,65,Regular,Adelaide
2052,2025-12-22,9,71,592114.63,7894.86,75,Budget,Adelaide
2053,2025-12-27,4,81,476592.14,5673.72,84,Regular,Sydney
2054,2025-12-15,16,64,677411.41,10421.71,65,Budget,Sydney
2055,2025-12-28,3,59,1278872.7,20965.13,61,Regular,Adelaide
2056,2025-12-27,4,74,871403.16,11171.84,78,Regular,Brisbane
2057,2025-12-23,8,77,1291570.76,15194.95,85,Budget,Brisbane
2058,2025-12-10,21,73,1250049.73,15823.41,79,Premium,Melbourne
2059,2025-12-28,3,68,932823.79,12778.41,73,Budget,Brisbane
2060,2025-12-31,0,77,605789.89,7572.37,80,Regular,Sydney
2061,2025-12-31,0,71,771704.08,10154.0,76,Regular,Melbourne
2062,2025-12-25,6,86,667283.79,7582.77,88,Budget,Brisbane
2063,2025-12-28,3,74,540223.95,6838.28,79,Regular,Sydney
2064,2025-12-02,29,67,1279157.81,19091.91,67,Regular,Sydney
2065,2025-12-30,1,65,712397.7,10476.44,68,Budget,Sydney
2066,2025-12-25,6,79,1220981.41,14364.49,85,Regular,Sydney
2067,2025-12-29,2,61,1116016.09,17714.54,63,Budget,Adelaide
2068,2025-12-23,8,83,838745.94,9640.76,87,Regular,Brisbane
2069,2025-12-27,4,63,1300408.34,20006.28,65,Budget,Adelaide
2070,2025-12-31,0,62,553265.7,8511.78,65,Premium,Melbourne
2071,2025-12-22,9,54,666380.75,11489.32,58,Premium,Brisbane
2072,2025-12-17,14,67,677121.22,9673.16,70,Budget,Adelaide
2073,2025-12-30,1,68,756429.39,10653.94,71,Budget,Melbourne
2074,2025-12-31,0,68,412776.98,5982.28,69,Regular,Brisbane
2075,2025-12-22,9,62,432228.23,6451.17,67,Regular,Brisbane
2076,2025-12-29,2,78,550989.69,6719.39,82,Regular,Adelaide
2077,2025-12-29,2,63,1002935.39,15670.87,64,Budget,Adelaide
2078,2025-12-08,23,53,678557.15,12565.87,54,Budget,Brisbane
2079,2025-12-16,15,74,525199.95,6820.78,77,Premium,Brisbane
2080,2025-12-25,6,62,833095.98,13223.75,63,Regular,Adelaide
2081,2025-12-22,9,81,1104274.01,12692.8,87,Premium,Brisbane
2082,2025-12-30,1,71,950670.6,12846.9,74,Regular,Melbourne
2083,2025-12-28,3,70,600461.19,8339.74,72,Premium,Brisbane
2084,2025-12-21,10,79,1134416.18,14180.2,80,Budget,Brisbane
2085,2025-12-28,3,71,1243048.1,16355.9,76,Budget,Sydney
2086,2025-11-21,40,66,729341.59,9990.98,73,Premium,Brisbane
2087,2025-12-26,5,66,726710.79,10235.36,71,Premium,Brisbane
2088,2025-12-28,3,68,488804.29,7188.3,68,Budget,Adelaide
2089,2025-12-29,2,67,453972.47,6676.07,68,Budget,Brisbane
2090,2025-12-02,29,56,687440.58,11651.54,59,Regular,Sydney
2091,2025-12-10,21,73,1367899.33,17764.93,77,Regular,Adelaide
2092,2025-12-28,3,76,963563.84,12353.38,78,Budget,Brisbane
2093,2025-12-27,4,68,964030.84,13577.9,71,Premium,Melbourne
2094,2025-12-22,9,73,748208.63,9844.85,76,Budget,Adelaide
2095,2025-12-25,6,69,857774.69,11750.34,73,Regular,Melbourne
2096,2025-12-28,3,73,840510.09,10639.37,79,Budget,Melbourne
2097,2025-12-13,18,72,880635.95,11900.49,74,Budget,Adelaide
2098,2025-12-24,7,75,686392.68,9031.48,76,Regular,Adelaide
2099,2025-12-26,5,66,410864.21,6042.12,68,Budget,Brisbane
2100,2025-12-29,2,71,563541.27,7415.02,76,Regular,Melbourne
2101,2025-12-19,12,61,414173.08,6471.45,64,Budget,Adelaide
2102,2025-12-28,3,73,584077.81,7393.39,79,Premium,Sydney
2103,2025-12-22,9,76,793373.66,9917.17,80,Regular,Brisbane
2104,2025-12-23,8,57,344227.24,5834.36,59,Premium,Brisbane
2105,2025-12-28,3,61,944547.02,15484.38,61,Budget,Adelaide
2106,2025-12-21,10,72,1082308.92,14430.79,75,Budget,Melbourne
2107,2025-12-29,2,68,855625.31,12582.73,68,Budget,Adelaide
2108,2025-11-28,33,51,391066.7,7520.51,52,Regular,Sydney
2109,2025-11-30,31,74,930916.74,11783.76,79,Budget,Adelaide
2110,2025-12-23,8,74,1065175.24,13833.44,77,Budget,Sydney
2111,2025-12-09,22,81,919061.05,10211.79,90,Budget,Brisbane
2112,2025-12-28,3,68,620881.41,8744.81,71,Budget,Sydney
2113,2025-12-29,2,84,1016405.11,11818.66,86,Budget,Adelaide
2114,2025-12-31,0,61,462484.71,7341.03,63,Budget,Adelaide
2115,2025-12-19,12,52,560271.02,10375.39,54,Budget,Sydney
2116,2025-12-31,0,66,653417.21,9334.53,70,Regular,Adelaide
2117,2025-12-30,1,73,901513.23,11707.96,77,Budget,Melbourne
2118,2025-12-30,1,66,523454.92,7270.21,72,Budget,Brisbane
2119,2025-12-21,10,74,1408035.56,18286.18,77,Regular,Sydney
2120,2025-12-16,15,60,715238.16,11175.6,64,Regular,Sydney
2121,2025-12-14,17,63,836699.15,12872.29,65,Budget,Sydney
2122,2025-12-12,19,71,353154.91,4772.36,74,Regular,Brisbane
2123,2025-12-21,10,68,658510.21,9274.79,71,Premium,Brisbane
2124,2025-12-28,3,79,1604809.91,19104.88,84,Regular,Adelaide
2125,2025-12-21,10,68,782932.95,11027.22,71,Premium,Sydney
2126,2025-12-09,22,75,786500.49,9831.26,80,Regular,Brisbane
2127,2025-12-27,4,68,914384.97,13062.64,70,Budget,Sydney
2128,2025-12-13,18,57,764511.55,12532.98,61,Regular,Melbourne
2129,2025-12-02,29,73,723000.83,9640.01,75,Regular,Sydney
2130,2025-12-23,8,88,961617.11,10452.36,92,Premium,Sydney
2131,2025-12-30,1,73,518207.07,6818.51,76,Regular,Brisbane
2132,2025-12-12,19,72,1471241.64,19616.56,75,Budget,Adelaide
2133,2025-12-09,22,80,750145.24,9376.82,80,Regular,Brisbane
2134,2025-12-19,12,73,922867.16,11831.63,78,Budget,Adelaide
2135,2025-12-17,14,68,480100.18,6761.97,71,Regular,Brisbane
2136,2025-12-18,13,68,386411.62,5600.17,69,Regular,Sydney
2137,2025-12-24,7,67,768858.25,11142.87,69,Regular,Melbourne
2138,2025-12-05,26,66,468491.95,6692.74,70,Premium,Adelaide
2139,2025-12-09,22,58,570245.79,9665.18,59,Regular,Sydney
2140,2025-12-17,14,71,498134.49,6823.76,73,Regular,Sydney
2141,2025-12-10,21,74,765464.25,10071.9,76,Regular,Adelaide
2142,2025-12-23,8,78,568766.6,7199.58,79,Regular,Sydney
2143,2025-12-18,13,77,512769.91,5962.44,86,Premium,Adelaide
2144,2025-12-13,18,54,755525.48,13736.83,55,Budget,Adelaide
2145,2025-12-20,11,64,459396.59,6562.81,70,Regular,Brisbane
2146,2025-12-30,1,55,659857.31,11184.02,59,Budget,Brisbane
2147,2025-12-27,4,63,751916.36,11567.94,65,Premium,Sydney
2148,2025-12-17,14,57,693444.5,11367.94,61,Regular,Melbourne
2149,2025-12-28,3,66,837658.31,12318.5,68,Regular,Adelaide
2150,2025-12-27,4,78,783100.02,9550.0,82,Budget,Adelaide
2151,2025-12-17,14,59,436654.19,7400.92,59,Budget,Melbourne
2152,2025-12-25,6,60,1524194.29,24193.56,63,Regular,Adelaide
2153,2025-12-04,27,52,421805.29,7669.19,55,Budget,Adelaide
2154,2025-12-25,6,66,732293.78,10929.76,67,Budget,Sydney
2155,2025-12-24,7,63,627934.25,9514.16,66,Premium,Brisbane
2156,2025-12-14,17,78,951146.18,11459.59,83,Regular,Brisbane
2157,2025-12-13,18,70,923918.48,12656.42,73,Budget,Brisbane
2158,2025-12-15,16,65,499841.96,7140.6,70,Budget,Adelaide
2159,2025-12-10,21,83,991158.09,10657.61,93,Premium,Adelaide
2160,2025-12-31,0,76,928242.76,11320.03,82,Regular,Brisbane
2161,2025-12-14,17,79,826559.0,10079.99,82,Regular,Melbourne
2162,2025-12-26,5,77,1096291.73,13877.11,79,Budget,Adelaide
2163,2025-11-12,49,70,1066404.35,14811.17,72,Budget,Adelaide
2164,2025-12-27,4,75,1218429.01,15423.15,79,Budget,Brisbane
2165,2025-12-21,10,73,818464.31,10912.86,75,Regular,Brisbane
2166,2025-11-14,47,61,838533.32,13746.45,61,Budget,Sydney
2167,2025-12-22,9,64,983549.01,15367.95,64,Budget,Melbourne
2168,2025-12-12,19,65,680531.25,9721.88,70,Regular,Sydney
2169,2025-12-28,3,85,1210384.18,13156.35,92,Premium,Brisbane
2170,2025-12-25,6,75,1373014.99,18065.99,76,Regular,Adelaide
2171,2025-12-25,6,63,515302.15,7577.97,68,Regular,Sydney
2172,2025-12-18,13,61,679543.54,10296.11,66,Regular,Adelaide
2173,2025-12-11,20,66,739071.93,10264.89,72,Regular,Sydney
2174,2025-12-29,2,74,769803.35,10128.99,76,Budget,Sydney
2175,2025-12-29,2,64,667076.59,10107.22,66,Regular,Adelaide
2176,2025-12-26,5,67,1016494.74,14948.45,68,Regular,Sydney
2177,2025-12-29,2,75,841682.01,10391.14,81,Regular,Brisbane
2178,2025-12-26,5,72,552577.98,7270.76,76,Premium,Adelaide
2179,2025-12-20,11,69,1163943.6,15944.43,73,Premium,Melbourne
2180,2025-12-31,0,75,752878.08,9652.28,78,Budget,Sydney
2181,2025-12-23,8,79,647394.09,7895.05,82,Budget,Melbourne
2182,2025-12-28,3,76,657637.46,8540.75,77,Budget,Sydney
2183,2025-12-22,9,69,906639.21,12769.57,71,Budget,Brisbane
2184,2025-12-26,5,75,528013.5,6683.72,79,Budget,Adelaide
2185,2025-12-19,12,64,890478.87,13913.73,64,Budget,Adelaide
2186,2025-12-26,5,66,789295.5,11607.29,68,Regular,Adelaide
2187,2025-12-26,5,59,718710.89,11592.11,62,Regular,Adelaide
2188,2025-12-29,2,75,285705.19,3710.46,77,Premium,Adelaide
2189,2025-12-20,11,67,541950.24,7742.15,70,Budget,Adelaide
2190,2025-12-30,1,75,713536.67,9513.82,75,Budget,Brisbane
2191,2025-12-22,9,95,1010278.51,10308.96,98,Regular,Adelaide
2192,2025-12-20,11,63,595941.59,8894.65,67,Budget,Melbourne
2193,2025-12-27,4,70,611041.52,8257.32,74,Budget,Melbourne
2194,2025-12-29,2,62,511312.83,7866.35,65,Premium,Adelaide
2195,2025-12-23,8,62,590554.83,9373.89,63,Budget,Melbourne
2196,2025-12-23,8,70,665590.88,9117.68,73,Budget,Melbourne
2197,2025-12-25,6,67,1297138.78,18799.11,69,Regular,Sydney
2198,2025-12-31,0,64,495608.47,7288.36,68,Regular,Melbourne
2199,2025-12-23,8,64,794658.02,11860.57,67,Regular,Brisbane
2200,2025-11-20,41,84,500688.14,5755.04,87,Budget,Adelaide
2201,2025-12-14,17,54,356593.55,6148.16,58,Regular,Sydney
2202,2025-12-13,18,76,1119805.15,13824.75,81,Budget,Brisbane
2203,2025-12-14,17,59,961158.22,15756.69,61,Regular,Adelaide
2204,2025-12-31,0,75,798731.77,10240.15,78,Regular,Adelaide
2205,2025-12-26,5,70,960841.76,13532.98,71,Premium,Adelaide
2206,2025-12-07,24,70,1010854.33,13478.06,75,Budget,Sydney
2207,2025-12-19,12,58,874567.26,14576.12,60,Regular,Melbourne
2208,2025-12-18,13,60,677297.17,10750.75,63,Budget,Adelaide
2209,2025-12-22,9,70,999676.16,13884.39,72,Budget,Adelaide
2210,2025-12-09,22,66,518997.82,7746.24,67,Budget,Brisbane
2211,2025-12-28,3,75,619745.0,7844.87,79,Regular,Adelaide
2212,2025-12-30,1,69,667661.08,9538.02,70,Budget,Brisbane
2213,2025-12-28,3,74,1155894.62,14819.16,78,Regular,Sydney
2214,2025-12-31,0,58,622001.04,10542.39,59,Budget,Adelaide
2215,2025-12-23,8,71,542381.57,7429.88,73,Premium,Sydney
2216,2025-12-13,18,78,1067198.98,13014.62,82,Regular,Melbourne
2217,2025-12-31,0,70,660146.25,8573.33,77,Budget,Sydney
2218,2025-12-22,9,71,697182.01,9550.44,73,Budget,Brisbane
2219,2025-12-28,3,62,1346636.57,20717.49,65,Budget,Sydney
2220,2025-12-19,12,74,873618.34,11494.98,76,Premium,Brisbane
2221,2025-12-22,9,78,975227.08,12039.84,81,Budget,Adelaide
2222,2025-12-18,13,49,294548.48,5775.46,51,Regular,Adelaide
2223,2025-12-22,9,61,689916.25,11310.1,61,Regular,Melbourne
2224,2025-12-28,3,54,616667.89,11419.78,54,Regular,Adelaide
2225,2025-12-23,8,60,666616.1,10415.88,64,Regular,Melbourne
2226,2025-12-04,27,61,820923.74,12826.93,64,Regular,Brisbane
2227,2025-12-29,2,71,985018.23,12468.59,79,Premium,Brisbane
2228,2025-12-29,2,56,589886.06,10170.45,58,Budget,Sydney
2229,2025-12-25,6,70,396950.82,5590.86,71,Regular,Sydney
2230,2025-12-31,0,79,947614.02,11417.04,83,Budget,Sydney
2231,2025-12-15,16,66,941126.93,13444.67,70,Regular,Adelaide
2232,2025-12-28,3,64,1089286.9,16758.26,65,Premium,Adelaide
2233,2025-12-30,1,64,803121.84,11986.89,67,Regular,Melbourne
2234,2025-12-30,1,76,941212.6,11619.91,81,Regular,Adelaide
2235,2025-12-27,4,67,948041.83,13167.25,72,Budget,Sydney
2236,2025-12-22,9,67,743269.33,10772.02,69,Regular,Adelaide
2237,2025-12-26,5,63,370466.66,5788.54,64,Budget,Sydney
2238,2025-12-15,16,65,577044.52,8612.6,67,Regular,Sydney
2239,2025-12-30,1,72,640355.3,8771.99,73,Regular,Adelaide
2240,2025-12-25,6,74,1184476.27,15382.81,77,Budget,Melbourne
2241,2025-12-20,11,59,743078.46,11794.9,63,Budget,Melbourne
2242,2025-11-30,31,72,977024.73,12212.81,80,Budget,Adelaide
2243,2025-12-31,0,82,1317415.53,15499.01,85,Budget,Melbourne
2244,2025-12-20,11,67,701442.01,10315.32,68,Budget,Adelaide
2245,2025-12-29,2,72,531712.64,6996.22,76,Premium,Sydney
2246,2025-12-30,1,69,511785.01,7208.24,71,Regular,Sydney
2247,2025-12-23,8,54,632803.89,11718.59,54,Budget,Melbourne
2248,2025-12-27,4,66,727989.89,10865.52,67,Regular,Brisbane
2249,2025-12-30,1,62,640483.97,9853.6,65,Regular,Sydney
2250,2025-12-31,0,87,1350583.84,15006.49,90,Budget,Sydney
2251,2025-12-24,7,66,665593.39,9374.55,71,Budget,Brisbane
2252,2025-12-26,5,60,579430.98,9197.32,63,Budget,Melbourne
2253,2025-12-27,4,74,906182.04,11327.28,80,Budget,Melbourne
2254,2025-12-30,1,64,902544.2,13674.91,66,Regular,Sydney
2255,2025-12-21,10,78,586163.28,7062.21,83,Premium,Sydney
2256,2025-12-09,22,63,752706.04,11580.09,65,Budget,Sydney
2257,2025-12-31,0,77,1463916.11,16826.62,87,Regular,Brisbane
2258,2025-11-28,33,66,861664.13,11644.11,74,Budget,Sydney
2259,2025-12-30,1,67,553923.23,8145.93,68,Regular,Sydney
2260,2025-12-28,3,73,950372.43,12842.87,74,Regular,Adelaide
2261,2025-12-31,0,57,567043.92,9145.87,62,Budget,Melbourne
2262,2025-12-17,14,57,570371.61,9350.35,61,Budget,Brisbane
2263,2025-12-15,16,62,978641.16,15056.02,65,Regular,Melbourne
2264,2025-12-31,0,61,390927.44,6408.65,61,Premium,Adelaide
2265,2025-12-22,9,69,1344478.32,17690.5,76,Budget,Adelaide
2266,2025-12-29,2,65,842127.52,12569.07,67,Budget,Melbourne
2267,2025-12-27,4,72,1125852.24,14621.46,77,Budget,Brisbane
2268,2025-12-13,18,61,799622.77,12301.89,65,Regular,Melbourne
2269,2025-12-24,7,82,1294771.98,14882.44,87,Regular,Adelaide
2270,2025-12-22,9,68,815405.97,11169.94,73,Regular,Melbourne
2271,2025-12-24,7,65,1330594.34,19567.56,68,Regular,Adelaide
2272,2025-12-14,17,59,710438.47,11458.68,62,Premium,Brisbane
2273,2025-12-10,21,70,760798.84,10281.07,74,Regular,Brisbane
2274,2025-12-24,7,73,780551.74,10548.0,74,Budget,Melbourne
2275,2025-12-20,11,81,704122.52,8001.39,88,Regular,Adelaide
2276,2025-12-06,25,61,1173717.36,17260.55,68,Budget,Brisbane
2277,2025-12-30,1,68,448510.12,6500.15,69,Budget,Adelaide
2278,2025-12-11,20,68,609319.62,8462.77,72,Premium,Adelaide
2279,2025-12-15,16,82,1012852.8,12203.05,83,Regular,Sydney
2280,2025-12-07,24,61,568838.31,8888.1,64,Premium,Adelaide
2281,2025-12-24,7,70,1051297.95,14401.34,73,Regular,Adelaide
2282,2025-12-30,1,61,715028.46,11172.32,64,Regular,Sydney
2283,2025-12-31,0,75,925177.07,11861.24,78,Regular,Adelaide
2284,2025-12-24,7,62,867504.86,13346.23,65,Budget,Brisbane
2285,2025-12-27,4,56,649206.1,11193.21,58,Budget,Melbourne
2286,2025-12-15,16,53,628063.76,11215.42,56,Regular,Sydney
2287,2025-11-16,45,64,651585.74,9177.26,71,Budget,Melbourne
2288,2025-12-13,18,83,700525.79,8052.02,87,Premium,Sydney
2289,2025-12-17,14,55,844720.89,15084.3,56,Budget,Brisbane
2290,2025-12-23,8,75,1274713.62,15737.21,81,Budget,Brisbane
2291,2025-12-29,2,66,910907.81,13012.97,70,Regular,Brisbane
2292,2025-12-31,0,61,531252.45,8709.06,61,Budget,Brisbane
2293,2025-12-16,15,73,1285601.6,17141.35,75,Premium,Melbourne
2294,2025-12-17,14,76,793394.35,10171.72,78,Regular,Brisbane
2295,2025-12-27,4,60,618796.71,10313.28,60,Budget,Adelaide
2296,2025-12-31,0,76,427224.53,5340.31,80,Regular,Sydney
2297,2025-12-30,1,82,850550.46,10125.6,84,Regular,Melbourne
2298,2025-12-24,7,62,521062.0,8016.34,65,Regular,Adelaide
2299,2025-12-21,10,67,626770.13,9217.21,68,Regular,Adelaide
2300,2025-12-31,0,70,906229.78,12246.35,74,Regular,Adelaide
2301,2025-12-23,8,75,700523.49,9340.31,75,Regular,Sydney
2302,2025-12-31,0,63,919774.13,13935.97,66,Budget,Melbourne
2303,2025-12-30,1,76,1124676.91,14236.42,79,Regular,Sydney
2304,2025-12-24,7,62,519179.12,8240.94,63,Premium,Adelaide
2305,2025-11-29,32,62,599993.15,9374.89,64,Regular,Brisbane
2306,2025-12-19,12,71,377564.4,5034.19,75,Regular,Sydney
2307,2025-11-21,40,59,737905.1,11901.7,62,Regular,Sydney
2308,2025-12-26,5,63,430115.33,6057.96,71,Regular,Brisbane
2309,2025-12-25,6,59,488484.06,7878.78,62,Premium,Adelaide
2310,2025-12-16,15,71,545090.14,7570.7,72,Budget,Adelaide
2311,2025-12-16,15,71,1022209.77,13450.13,76,Budget,Adelaide
2312,2025-12-30,1,76,660720.51,8470.78,78,Regular,Adelaide
2313,2025-12-18,13,73,772390.92,10437.72,74,Regular,Adelaide
2314,2025-12-12,19,57,268556.44,4630.28,58,Regular,Adelaide
2315,2025-12-31,0,82,727783.19,8462.6,86,Budget,Adelaide
2316,2025-12-20,11,67,851604.16,11827.84,72,Regular,Melbourne
2317,2025-12-07,24,70,738063.54,10250.88,72,Regular,Adelaide
2318,2025-12-05,26,65,1055152.35,15073.61,70,Regular,Adelaide
2319,2025-12-24,7,70,1138268.58,15382.01,74,Regular,Sydney
2320,2025-12-31,0,70,861019.84,11635.4,74,Regular,Brisbane
2321,2025-12-16,15,77,858900.05,10736.25,80,Regular,Melbourne
2322,2025-12-21,10,74,655809.28,8301.38,79,Regular,Sydney
2323,2025-12-24,7,67,623967.9,9176.0,68,Regular,Sydney
2324,2025-12-20,11,68,1003869.66,13751.64,73,Regular,Sydney
2325,2025-12-29,2,67,474925.81,6784.65,70,Regular,Adelaide
2326,2025-12-25,6,62,478690.65,7252.89,66,Budget,Adelaide
2327,2025-12-14,17,72,949801.73,12497.39,76,Budget,Sydney
2328,2025-12-18,13,60,614036.84,10066.18,61,Regular,Brisbane
2329,2025-12-29,2,73,962081.05,12827.75,75,Premium,Brisbane
2330,2025-12-29,2,69,1753924.0,23077.95,76,Regular,Brisbane
2331,2025-12-20,11,64,573881.21,8565.39,67,Budget,Brisbane
2332,2025-12-28,3,63,378633.34,5916.15,64,Regular,Adelaide
2333,2025-12-27,4,69,691716.85,9607.18,72,Budget,Brisbane
2334,2025-12-11,20,72,1029293.76,13196.07,78,Regular,Brisbane
2335,2025-12-26,5,77,982227.79,11978.39,82,Regular,Brisbane
2336,2025-12-31,0,66,857835.62,12082.19,71,Regular,Melbourne
2337,2025-12-29,2,79,1464577.47,18081.2,81,Regular,Adelaide
2338,2025-12-31,0,78,438620.51,5482.76,80,Budget,Melbourne
2339,2025-12-25,6,58,528854.29,8814.24,60,Regular,Adelaide
2340,2025-12-20,11,80,642556.3,7471.58,86,Premium,Brisbane
2341,2025-12-25,6,64,733024.58,10623.54,69,Regular,Brisbane
2342,2025-12-12,19,53,657924.29,11962.26,55,Regular,Adelaide
2343,2025-12-26,5,66,393169.91,5781.91,68,Budget,Brisbane
2344,2025-12-25,6,79,851922.44,10389.3,82,Budget,Brisbane
2345,2025-12-25,6,79,646925.63,7435.93,87,Budget,Brisbane
2346,2025-12-24,7,61,440005.38,6875.08,64,Budget,Brisbane
2347,2025-12-29,2,74,1215446.89,15385.4,79,Budget,Melbourne
2348,2025-12-29,2,67,641661.99,9299.45,69,Premium,Brisbane
2349,2025-12-25,6,69,1446921.84,20379.18,71,Regular,Adelaide
2350,2025-12-27,4,57,573263.9,9554.4,60,Budget,Brisbane
2351,2025-12-27,4,67,510525.91,7507.73,68,Budget,Adelaide
2352,2025-12-27,4,72,669213.47,8691.08,77,Budget,Adelaide
2353,2025-12-24,7,64,843195.55,11711.05,72,Regular,Melbourne
